user_id,product_id,refunded,purchase_date,country_code,media_source
2589061,tenwords_1w_7.99_7free,FALSE,2020-09-27,JO,Facebook Ads
2604470,tenwords_1w_9.99_offer,FALSE,2020-09-29,UK,Facebook Ads
2274467,tenwords_1w_9.99_offer,FALSE,2020-08-18,Organic/Unknown,Organic/Unknown
2488755,tenwords_lifetime_limited_49.99,FALSE,2020-09-14,PE,Facebook Ads
2571294,tenwords_1w_9.99_offer,FALSE,2020-09-25,US,Google Ads
2217390,tenwords_1w_9.99_offer,FALSE,2020-09-05,MX,Facebook Ads
2086438,tenwords_1w_9.99_offer,FALSE,2020-07-28,US,Facebook Ads
2193321,tenwords_1w_9.99_offer,FALSE,2020-09-01,CO,Facebook Ads
2330741,tenwords_1w_9.99_offer,FALSE,2020-08-25,AE,Facebook Ads
2016953,tenwords_1w_7.99_7free,FALSE,2020-07-11,AU,Facebook Ads
2592968,tenwords_1w_7.99_7free,FALSE,2020-09-28,DE,Facebook Ads
1994244,tenwords_1w_9.99_offer,FALSE,2020-07-05,US,Facebook Ads
478118,tenwords_1w_9.99_offer,FALSE,2020-09-28,Organic/Unknown,Organic/Unknown
2272319,tenwords_1w_9.99_offer,FALSE,2020-08-17,US,Facebook Ads
2480361,tenwords_1w_9.99_offer,FALSE,2020-09-28,MO,Facebook Ads
2102020,tenwords_1w_9.99_offer,FALSE,2020-07-22,CA,Facebook Ads
2579242,tenwords_1w_9.99_offer,FALSE,2020-09-26,,Organic/Unknown
2525091,tenwords_1w_9.99_offer,FALSE,2020-09-18,US,Facebook Ads
2525105,tenwords_1w_9.99_offer,FALSE,2020-09-18,US,Facebook Ads
2562139,tenwords_1w_7.99_7free,FALSE,2020-09-24,RU,Facebook Ads
2567125,tenwords_1w_9.99_offer,FALSE,2020-09-24,SA,Facebook Ads
2254295,tenwords_1w_9.99_offer,FALSE,2020-09-25,MO,Facebook Ads
2254295,tenwords_1w_9.99_offer,FALSE,2020-09-11,MO,Facebook Ads
2442555,tenwords_1w_7.99_7free,FALSE,2020-09-10,HK,Facebook Ads
2518626,tenwords_1w_9.99_offer,FALSE,2020-09-18,SE,Facebook Ads
2251679,tenwords_1w_9.99_offer,FALSE,2020-08-13,Organic/Unknown,Organic/Unknown
2559718,tenwords_1w_9.99_offer,FALSE,2020-09-23,US,Google Ads
2174027,tenwords_1w_9.99_offer,FALSE,2020-09-26,US,Facebook Ads
2589069,tenwords_1w_9.99_offer,TRUE,2020-09-27,CA,Google Ads
2243357,tenwords_1w_7.99_7free,FALSE,2020-08-26,US,Facebook Ads
476006,tenwords_1w_9.99_offer,FALSE,2020-07-28,US,Facebook Ads
2525810,tenwords_1w_9.99_offer,FALSE,2020-09-18,BH,Facebook Ads
1988951,tenwords_1w_9.99_offer,FALSE,2020-07-04,ZA,Facebook Ads
2064109,tenwords_1w_9.99_offer,FALSE,2020-07-18,US,Facebook Ads
2169027,tenwords_1w_9.99_offer,FALSE,2020-07-31,NC,Facebook Ads
2049401,tenwords_1w_9.99_offer,FALSE,2020-07-17,US,Facebook Ads
2473496,tenwords_1w_7.99_7free,FALSE,2020-09-13,AU,Facebook Ads
2295508,tenwords_1w_7.99_7free,FALSE,2020-08-28,US,Facebook Ads
2454087,tenwords_1w_9.99_offer,FALSE,2020-09-11,IN,Google Ads
2559782,tenwords_1w_9.99_offer,FALSE,2020-09-23,UA,Facebook Ads
2148426,tenwords_1w_9.99_offer,FALSE,2020-08-25,US,Facebook Ads
2066336,tenwords_1w_7.99_7free,FALSE,2020-07-19,MX,Facebook Ads
2075234,tenwords_1w_9.99_offer,FALSE,2020-07-20,US,Facebook Ads
2126197,tenwords_1w_9.99_offer,FALSE,2020-09-14,US,Facebook Ads
2380747,tenwords_1w_9.99_offer,FALSE,2020-09-15,Organic/Unknown,Organic/Unknown
2082877,tenwords_1w_9.99_offer,FALSE,2020-08-17,US,Facebook Ads
2126197,tenwords_1w_9.99_offer,FALSE,2020-08-24,US,Facebook Ads
2466207,tenwords_1w_9.99_offer,FALSE,2020-09-12,US,Google Ads
2504961,tenwords_1w_9.99_offer,FALSE,2020-09-16,TH,Google Ads
689561,tenwords_1w_9.99_offer,FALSE,2020-09-28,Organic/Unknown,Organic/Unknown
2082877,tenwords_1w_9.99_offer,FALSE,2020-07-27,US,Facebook Ads
2246773,tenwords_1w_7.99_7free,FALSE,2020-09-24,US,Facebook Ads
2092622,tenwords_1w_9.99_offer,TRUE,2020-08-18,US,Facebook Ads
1998351,tenwords_1w_7.99_7free,FALSE,2020-08-10,TW,Facebook Ads
1814069,tenwords_1w_9.99_offer,FALSE,2020-07-01,Organic/Unknown,Organic/Unknown
2172822,tenwords_1w_7.99_7free,FALSE,2020-07-31,US,Facebook Ads
1993544,tenwords_1w_9.99_offer,TRUE,2020-08-16,MX,Facebook Ads
1096091,tenwords_1w_7.99_7free,FALSE,2020-09-14,US,Facebook Ads
1993544,tenwords_1w_9.99_offer,FALSE,2020-07-05,MX,Facebook Ads
2082187,tenwords_1w_7.99_7free,FALSE,2020-07-20,PH,Facebook Ads
2459236,tenwords_1w_9.99_offer,FALSE,2020-09-12,DK,Facebook Ads
2314541,tenwords_1w_9.99_offer,FALSE,2020-09-27,US,Facebook Ads
2314541,tenwords_1w_9.99_offer,FALSE,2020-09-13,US,Facebook Ads
2583575,tenwords_lifetime_limited_49.99,FALSE,2020-09-27,MX,Google Ads
2589402,tenwords_1w_9.99_offer,FALSE,2020-09-27,KW,Google Ads
2172671,tenwords_1w_9.99_offer,FALSE,2020-07-31,US,Facebook Ads
2157442,tenwords_1w_9.99_offer,FALSE,2020-09-30,US,Facebook Ads
2157442,tenwords_1w_9.99_offer,FALSE,2020-09-09,US,Facebook Ads
2454555,tenwords_1w_9.99_offer,FALSE,2020-09-11,AU,Google Ads
2314541,tenwords_1w_9.99_offer,TRUE,2020-08-23,US,Facebook Ads
2126836,tenwords_1w_9.99_offer,FALSE,2020-07-25,US,Facebook Ads
2076892,tenwords_1w_9.99_offer,FALSE,2020-07-20,Organic/Unknown,Organic/Unknown
1304477,tenwords_1w_9.99_offer,FALSE,2020-08-08,US,Facebook Ads
1523083,tenwords_1w_9.99_offer,FALSE,2020-07-04,CA,Facebook Ads
2207049,tenwords_1w_9.99_offer,FALSE,2020-08-06,SA,Facebook Ads
2554004,tenwords_1w_7.99_7free,FALSE,2020-09-23,IN,Google Ads
1434617,tenwords_1w_7.99_7free,FALSE,2020-08-22,US,Facebook Ads
2385428,tenwords_1w_9.99_offer,FALSE,2020-07-04,Organic/Unknown,Organic/Unknown
2568884,tenwords_1w_7.99_7free,FALSE,2020-09-24,UA,Facebook Ads
2289861,tenwords_1w_7.99_7free,FALSE,2020-08-20,UA,Facebook Ads
2001394,tenwords_1w_9.99_offer,FALSE,2020-07-14,BR,Facebook Ads
2379860,tenwords_1w_9.99_offer,FALSE,2020-09-29,US,Facebook Ads
2242845,tenwords_1w_9.99_offer,FALSE,2020-08-26,US,Facebook Ads
2586972,tenwords_1w_7.99_7free,FALSE,2020-09-27,UA,Facebook Ads
2126091,tenwords_1w_9.99_offer,FALSE,2020-07-25,BR,Facebook Ads
2162952,tenwords_1w_9.99_offer,FALSE,2020-09-24,ZA,Facebook Ads
2162952,tenwords_1w_9.99_offer,FALSE,2020-09-10,ZA,Facebook Ads
2518122,tenwords_1w_9.99_offer,FALSE,2020-09-24,Organic/Unknown,Organic/Unknown
485260,tenwords_1w_9.99_offer,TRUE,2020-09-16,Organic/Unknown,Organic/Unknown
2197613,tenwords_1w_9.99_offer,FALSE,2020-09-02,US,Facebook Ads
1796915,tenwords_1w_7.99_7free,FALSE,2020-08-21,US,Facebook Ads
2294146,tenwords_1w_9.99_offer,FALSE,2020-08-21,TR,Facebook Ads
2336181,tenwords_1w_9.99_offer,FALSE,2020-08-26,UK,Facebook Ads
2384105,tenwords_1w_9.99_offer,FALSE,2020-09-02,PL,Facebook Ads
2597886,tenwords_1w_7.99_7free,FALSE,2020-09-28,SE,Google Ads
2398491,tenwords_1w_7.99_7free,FALSE,2020-09-18,RU,Facebook Ads
2464551,tenwords_1w_7.99_7free,FALSE,2020-09-12,TH,Facebook Ads
2087884,tenwords_1w_9.99_offer,FALSE,2020-07-21,TR,Facebook Ads
1535384,tenwords_1w_9.99_offer,FALSE,2020-07-13,US,Facebook Ads
2144630,tenwords_1w_9.99_offer,FALSE,2020-09-28,US,Facebook Ads
2535325,tenwords_1w_9.99_offer,FALSE,2020-09-20,NG,Facebook Ads
1956125,tenwords_1w_9.99_offer,FALSE,2020-09-29,CH,Facebook Ads
2115795,tenwords_1w_7.99_7free,TRUE,2020-07-30,US,Facebook Ads
1993544,tenwords_1w_9.99_offer,TRUE,2020-07-19,MX,Facebook Ads
1993524,tenwords_1w_9.99_offer,FALSE,2020-07-05,US,Facebook Ads
1993544,tenwords_1w_9.99_offer,FALSE,2020-08-02,MX,Facebook Ads
2082877,tenwords_1w_9.99_offer,FALSE,2020-08-10,US,Facebook Ads
1410540,tenwords_1w_9.99_offer,FALSE,2020-09-28,Organic/Unknown,Organic/Unknown
2022499,tenwords_1w_7.99_7free,FALSE,2020-09-28,MD,Facebook Ads
493120,tenwords_1w_9.99_offer,FALSE,2020-07-21,Organic/Unknown,Organic/Unknown
2481479,tenwords_1w_9.99_offer,FALSE,2020-09-21,QA,Facebook Ads
1410540,tenwords_1w_9.99_offer,FALSE,2020-08-24,Organic/Unknown,Organic/Unknown
171726,tenwords_1w_9.99_offer,FALSE,2020-07-18,Organic/Unknown,Organic/Unknown
2280258,tenwords_1w_7.99_7free,FALSE,2020-08-26,UK,Facebook Ads
2234909,tenwords_1w_9.99_offer,FALSE,2020-08-17,NG,Facebook Ads
171726,tenwords_1w_9.99_offer,FALSE,2020-07-11,Organic/Unknown,Organic/Unknown
2318484,tenwords_1w_9.99_offer,FALSE,2020-08-24,BR,Facebook Ads
1410540,tenwords_1w_9.99_offer,FALSE,2020-08-17,Organic/Unknown,Organic/Unknown
2083134,tenwords_1w_7.99_7free,FALSE,2020-07-20,US,Facebook Ads
2238659,tenwords_1w_9.99_offer,FALSE,2020-08-11,PL,Facebook Ads
2531436,tenwords_1w_7.99_7free,FALSE,2020-09-19,CN,Google Ads
2109517,tenwords_1w_9.99_offer,FALSE,2020-07-23,US,Facebook Ads
1250915,tenwords_1w_7.99_7free,FALSE,2020-09-24,Organic/Unknown,Organic/Unknown
2577325,tenwords_1w_9.99_offer,FALSE,2020-09-25,BR,Facebook Ads
2278093,tenwords_1w_7.99_7free,TRUE,2020-08-25,US,Facebook Ads
2483067,tenwords_1w_7.99_7free,FALSE,2020-09-14,MY,Google Ads
2036557,tenwords_1w_7.99_7free,FALSE,2020-07-14,AU,Facebook Ads
2231993,tenwords_1w_9.99_offer,FALSE,2020-08-10,PG,Facebook Ads
2035593,tenwords_1w_7.99_7free,FALSE,2020-07-14,US,Facebook Ads
319090,tenwords_1w_7.99_7free,FALSE,2020-07-10,DE,Facebook Ads
2244353,tenwords_lifetime_limited_49.99,FALSE,2020-08-23,FR,Facebook Ads
2518404,tenwords_1w_7.99_7free,FALSE,2020-09-17,RU,Facebook Ads
1761443,tenwords_lifetime_limited_49.99,FALSE,2020-07-20,Organic/Unknown,Organic/Unknown
2054139,tenwords_1w_9.99_offer,TRUE,2020-07-27,US,Facebook Ads
2292209,tenwords_1w_9.99_offer,FALSE,2020-08-20,CZ,Facebook Ads
2326349,tenwords_1w_9.99_offer,FALSE,2020-08-24,US,Facebook Ads
2249058,tenwords_1w_7.99_7free,FALSE,2020-08-14,KR,Facebook Ads
1986117,tenwords_1w_9.99_offer,FALSE,2020-07-10,US,Facebook Ads
2202915,tenwords_1w_9.99_offer,FALSE,2020-09-16,US,Facebook Ads
2202915,tenwords_1w_9.99_offer,FALSE,2020-08-26,US,Facebook Ads
2432239,tenwords_lifetime_limited_49.99,FALSE,2020-09-09,NG,Facebook Ads
2251858,tenwords_1w_7.99_7free,FALSE,2020-08-13,US,Facebook Ads
2128872,tenwords_1w_7.99_7free,FALSE,2020-07-25,RU,Facebook Ads
2709855,tenwords_1w_9.99_offer,FALSE,2020-08-24,Organic/Unknown,Organic/Unknown
2445255,tenwords_1w_9.99_offer,FALSE,2020-09-10,US,ByteDance
2019009,tenwords_1w_9.99_offer,FALSE,2020-09-12,US,Facebook Ads
2259508,tenwords_1w_9.99_offer,FALSE,2020-09-26,UA,Facebook Ads
2115190,tenwords_1w_9.99_offer,FALSE,2020-08-13,US,Facebook Ads
2083786,tenwords_1w_9.99_offer,FALSE,2020-07-20,US,Facebook Ads
2255448,tenwords_1w_9.99_offer,FALSE,2020-09-20,US,Facebook Ads
2417916,tenwords_1w_9.99_offer,FALSE,2020-09-21,AU,Facebook Ads
2066632,tenwords_1w_9.99_offer,FALSE,2020-07-19,DE,Facebook Ads
1983195,tenwords_1w_9.99_offer,FALSE,2020-07-03,Organic/Unknown,Organic/Unknown
2709855,tenwords_1w_9.99_offer,FALSE,2020-08-03,Organic/Unknown,Organic/Unknown
2135848,tenwords_1w_9.99_offer,FALSE,2020-07-26,CN,Facebook Ads
2482401,tenwords_1w_7.99_7free,FALSE,2020-09-14,Organic/Unknown,Organic/Unknown
2319405,tenwords_1w_9.99_offer,FALSE,2020-08-24,UA,Facebook Ads
2709855,tenwords_1w_9.99_offer,FALSE,2020-09-26,Organic/Unknown,Organic/Unknown
2135993,tenwords_1w_9.99_offer,FALSE,2020-07-26,BR,Facebook Ads
2709855,tenwords_1w_9.99_offer,FALSE,2020-08-31,Organic/Unknown,Organic/Unknown
2115267,tenwords_1w_9.99_offer,FALSE,2020-08-06,RU,Facebook Ads
2012591,tenwords_1w_9.99_offer,FALSE,2020-08-13,CZ,Facebook Ads
2069630,tenwords_1w_9.99_offer,FALSE,2020-09-27,SK,Facebook Ads
2033212,tenwords_1w_7.99_7free,FALSE,2020-07-14,IN,Facebook Ads
2579633,tenwords_1w_7.99_7free,FALSE,2020-09-26,UK,Google Ads
2274226,tenwords_1w_9.99_offer,TRUE,2020-09-01,US,Facebook Ads
1995632,tenwords_1w_7.99_7free,FALSE,2020-07-06,DO,Facebook Ads
2505675,tenwords_1w_9.99_offer,FALSE,2020-09-16,HT,Facebook Ads
1987260,tenwords_1w_9.99_offer,FALSE,2020-07-04,Organic/Unknown,Organic/Unknown
2021359,tenwords_1w_7.99_7free,FALSE,2020-07-12,,Organic/Unknown
2160859,tenwords_1w_7.99_7free,FALSE,2020-08-08,US,Facebook Ads
2259437,tenwords_1w_9.99_offer,FALSE,2020-08-22,US,Facebook Ads
2209282,tenwords_1w_9.99_offer,FALSE,2020-08-06,SK,Facebook Ads
2291583,tenwords_1w_7.99_7free,FALSE,2020-08-20,SA,Facebook Ads
2089816,tenwords_1w_7.99_7free,FALSE,2020-07-21,ES,Facebook Ads
2256379,tenwords_1w_7.99_7free,FALSE,2020-08-22,SK,Facebook Ads
2821948,tenwords_1w_7.99_7free,FALSE,2020-07-12,Organic/Unknown,Organic/Unknown
2280231,tenwords_1w_9.99_offer,FALSE,2020-08-19,MX,Facebook Ads
2472902,tenwords_1w_9.99_offer,FALSE,2020-09-27,NG,Facebook Ads
2472902,tenwords_1w_9.99_offer,FALSE,2020-09-20,NG,Facebook Ads
2049308,tenwords_1w_7.99_7free,FALSE,2020-07-17,RU,Facebook Ads
2030706,tenwords_1w_7.99_7free,TRUE,2020-07-20,US,Facebook Ads
2106089,tenwords_1w_7.99_7free,FALSE,2020-07-22,US,Facebook Ads
2034542,tenwords_1w_9.99_offer,FALSE,2020-09-29,Organic/Unknown,Organic/Unknown
2383589,tenwords_1w_9.99_offer,FALSE,2020-09-02,AU,Facebook Ads
2063494,tenwords_1w_7.99_7free,FALSE,2020-07-18,NO,Facebook Ads
1681600,tenwords_1w_9.99_offer,FALSE,2020-09-20,BR,Facebook Ads
2174625,tenwords_1w_9.99_offer,FALSE,2020-08-08,HK,Facebook Ads
2468533,tenwords_1w_9.99_offer,FALSE,2020-09-20,MX,Facebook Ads
2451568,tenwords_1w_9.99_offer,FALSE,2020-09-18,Organic/Unknown,Organic/Unknown
1989354,tenwords_1w_9.99_offer,FALSE,2020-07-04,Organic/Unknown,Organic/Unknown
2362859,tenwords_1w_9.99_offer,FALSE,2020-08-30,BE,Facebook Ads
2083706,tenwords_1w_7.99_7free,FALSE,2020-07-20,US,Facebook Ads
2057803,tenwords_1w_9.99_offer,FALSE,2020-07-18,PR,Facebook Ads
2348625,tenwords_1w_9.99_offer,FALSE,2020-09-11,US,ByteDance
2109397,tenwords_1w_7.99_7free,FALSE,2020-08-09,US,Facebook Ads
1223212,tenwords_1w_9.99_offer,FALSE,2020-07-26,Organic/Unknown,Organic/Unknown
2575128,tenwords_1w_7.99_7free,FALSE,2020-09-25,Organic/Unknown,Organic/Unknown
2230489,tenwords_1w_7.99_7free,FALSE,2020-09-28,MX,Facebook Ads
2509147,tenwords_1w_9.99_offer,FALSE,2020-09-16,MY,Google Ads
2368485,tenwords_1w_9.99_offer,FALSE,2020-09-30,US,Facebook Ads
2450850,tenwords_1w_9.99_offer,FALSE,2020-09-11,SK,Google Ads
2064491,tenwords_1w_9.99_offer,TRUE,2020-07-26,US,Facebook Ads
1166485,tenwords_1w_9.99_offer,FALSE,2020-07-26,LT,Facebook Ads
2323408,tenwords_1w_7.99_7free,FALSE,2020-08-24,PT,Facebook Ads
2090672,tenwords_1w_9.99_offer,FALSE,2020-08-05,QA,Facebook Ads
2011976,tenwords_1w_9.99_offer,FALSE,2020-07-09,MX,Facebook Ads
938192,tenwords_1w_9.99_offer,FALSE,2020-09-21,AU,Facebook Ads
2575983,tenwords_1w_9.99_offer,FALSE,2020-09-25,US,Facebook Ads
2007910,tenwords_1w_9.99_offer,FALSE,2020-07-08,NZ,Facebook Ads
2433357,tenwords_1w_9.99_offer,FALSE,2020-09-16,US,Facebook Ads
2252325,tenwords_1w_9.99_offer,FALSE,2020-09-17,NL,Facebook Ads
2460071,tenwords_1w_9.99_offer,FALSE,2020-09-12,Organic/Unknown,Organic/Unknown
2487401,tenwords_1w_9.99_offer,FALSE,2020-09-14,KH,Google Ads
2081510,tenwords_1w_9.99_offer,TRUE,2020-07-20,US,Facebook Ads
2556358,tenwords_1w_9.99_offer,FALSE,2020-09-03,Organic/Unknown,Organic/Unknown
2407800,tenwords_1w_9.99_offer,FALSE,2020-09-27,US,Google Ads
1998914,tenwords_1w_9.99_offer,FALSE,2020-08-03,US,Facebook Ads
2319332,tenwords_1w_7.99_7free,FALSE,2020-09-28,HR,Facebook Ads
2449666,tenwords_1w_9.99_offer,FALSE,2020-09-18,TR,Facebook Ads
1223212,tenwords_1w_9.99_offer,FALSE,2020-07-19,Organic/Unknown,Organic/Unknown
1223212,tenwords_1w_9.99_offer,FALSE,2020-07-12,Organic/Unknown,Organic/Unknown
2217668,tenwords_1w_9.99_offer,FALSE,2020-08-08,CN,Facebook Ads
2058525,tenwords_1w_7.99_7free,FALSE,2020-07-18,US,Facebook Ads
2292390,tenwords_1w_9.99_offer,FALSE,2020-08-20,UK,Facebook Ads
2475447,tenwords_1w_7.99_7free,FALSE,2020-09-13,GM,Facebook Ads
2210106,tenwords_1w_9.99_offer,FALSE,2020-08-06,US,Facebook Ads
2482016,tenwords_1w_9.99_offer,FALSE,2020-09-28,US,Google Ads
2216486,tenwords_1w_9.99_offer,FALSE,2020-09-25,US,Facebook Ads
2475229,tenwords_1w_9.99_offer,FALSE,2020-09-13,US,Facebook Ads
2588278,tenwords_lifetime_limited_49.99,FALSE,2020-09-27,IR,Google Ads
2275298,tenwords_1w_9.99_offer,FALSE,2020-08-18,DE,Facebook Ads
2569936,tenwords_lifetime_limited_49.99,FALSE,2020-09-24,US,Google Ads
2386445,tenwords_1w_9.99_offer,FALSE,2020-09-02,DK,Facebook Ads
2042526,tenwords_1w_9.99_offer,FALSE,2020-09-17,US,Facebook Ads
2475817,tenwords_lifetime_limited_49.99,FALSE,2020-09-13,IN,Google Ads
2475602,tenwords_1w_9.99_offer,FALSE,2020-09-13,US,Facebook Ads
2339661,tenwords_1w_9.99_offer,FALSE,2020-08-26,US,Google Ads
2509326,tenwords_1w_9.99_offer,FALSE,2020-09-16,TR,Facebook Ads
2147525,tenwords_1w_9.99_offer,FALSE,2020-08-04,US,Facebook Ads
2432224,tenwords_1w_9.99_offer,FALSE,2020-09-09,Organic/Unknown,Organic/Unknown
2129859,tenwords_1w_9.99_offer,FALSE,2020-07-25,US,Facebook Ads
2133526,tenwords_1w_9.99_offer,FALSE,2020-09-20,US,Facebook Ads
2434966,tenwords_1w_9.99_offer,FALSE,2020-08-30,Organic/Unknown,Organic/Unknown
2734450,tenwords_1w_7.99_7free,FALSE,2020-07-25,Organic/Unknown,Organic/Unknown
2598123,tenwords_1w_7.99_7free,FALSE,2020-09-28,DE,Google Ads
2067355,tenwords_1w_9.99_offer,FALSE,2020-07-19,US,Facebook Ads
2008315,tenwords_1w_9.99_offer,FALSE,2020-07-15,NO,Facebook Ads
2212900,tenwords_1w_9.99_offer,FALSE,2020-08-07,NO,Facebook Ads
2295796,tenwords_1w_9.99_offer,FALSE,2020-08-21,PH,Facebook Ads
2373812,tenwords_1w_9.99_offer,FALSE,2020-08-31,US,Facebook Ads
2009639,tenwords_1w_9.99_offer,FALSE,2020-07-23,US,Facebook Ads
2286254,tenwords_1w_9.99_offer,FALSE,2020-08-19,AU,Facebook Ads
2574334,tenwords_1w_9.99_offer,FALSE,2020-09-25,ZA,Google Ads
2459824,tenwords_1w_9.99_offer,FALSE,2020-09-12,TR,Facebook Ads
603643,tenwords_1w_7.99_7free,FALSE,2020-07-20,Organic/Unknown,Organic/Unknown
2255448,tenwords_1w_9.99_offer,FALSE,2020-09-06,US,Facebook Ads
2216406,tenwords_1w_9.99_offer,FALSE,2020-08-07,US,Facebook Ads
2132517,tenwords_1w_9.99_offer,FALSE,2020-07-26,US,Facebook Ads
2386396,tenwords_1w_9.99_offer,FALSE,2020-09-16,UA,Facebook Ads
2422496,tenwords_1w_7.99_7free,FALSE,2020-09-08,GH,Facebook Ads
2058407,tenwords_1w_7.99_7free,FALSE,2020-07-18,Organic/Unknown,Organic/Unknown
2320684,tenwords_1w_9.99_offer,FALSE,2020-09-28,TR,Facebook Ads
2425200,tenwords_1w_9.99_offer,FALSE,2020-09-08,ES,Facebook Ads
2448476,tenwords_1w_9.99_offer,FALSE,2020-09-11,AU,Facebook Ads
2172710,tenwords_1w_9.99_offer,FALSE,2020-08-07,Organic/Unknown,Organic/Unknown
2024076,tenwords_1w_9.99_offer,FALSE,2020-07-12,SA,Facebook Ads
2394620,tenwords_1w_7.99_7free,FALSE,2020-09-04,JP,Google Ads
2359378,tenwords_1w_9.99_offer,FALSE,2020-08-29,ES,Facebook Ads
2321183,tenwords_1w_7.99_7free,FALSE,2020-08-24,FR,Facebook Ads
2466505,tenwords_1w_9.99_offer,FALSE,2020-09-26,US,Google Ads
2556358,tenwords_1w_9.99_offer,FALSE,2020-08-20,Organic/Unknown,Organic/Unknown
263240,tenwords_1w_9.99_offer,FALSE,2020-07-25,GR,Facebook Ads
1948298,tenwords_1w_9.99_offer,FALSE,2020-07-01,UA,Facebook Ads
2059266,tenwords_1w_9.99_offer,FALSE,2020-07-18,NO,Facebook Ads
2226982,tenwords_1w_9.99_offer,FALSE,2020-08-09,Organic/Unknown,Organic/Unknown
1982396,tenwords_1w_7.99_7free,FALSE,2020-08-07,US,Facebook Ads
2142705,tenwords_1w_9.99_offer,FALSE,2020-09-28,US,Facebook Ads
2082261,tenwords_1w_9.99_offer,FALSE,2020-09-28,US,Facebook Ads
2386839,tenwords_1w_9.99_offer,FALSE,2020-09-23,US,Facebook Ads
2036874,tenwords_1w_9.99_offer,FALSE,2020-07-14,CA,Facebook Ads
2005458,tenwords_1w_9.99_offer,FALSE,2020-07-15,US,Facebook Ads
2218370,tenwords_1w_9.99_offer,FALSE,2020-08-15,US,Facebook Ads
2528705,tenwords_1w_9.99_offer,FALSE,2020-09-19,UK,Facebook Ads
2581000,tenwords_1w_7.99_7free,FALSE,2020-09-26,Organic/Unknown,Organic/Unknown
2308773,tenwords_1w_9.99_offer,FALSE,2020-08-30,AE,Google Ads
2146106,tenwords_lifetime_limited_49.99,FALSE,2020-07-27,US,Facebook Ads
1176972,tenwords_1w_9.99_offer,FALSE,2020-08-08,US,Facebook Ads
2070007,tenwords_1w_7.99_7free,FALSE,2020-08-23,CA,Facebook Ads
2080986,tenwords_1w_7.99_7free,FALSE,2020-08-10,US,Facebook Ads
2070007,tenwords_1w_7.99_7free,FALSE,2020-08-02,CA,Facebook Ads
1613238,tenwords_1w_7.99_7free,FALSE,2020-07-13,US,Facebook Ads
2490159,tenwords_1w_9.99_offer,FALSE,2020-09-14,BR,Google Ads
1633313,tenwords_1w_9.99_offer,FALSE,2020-09-03,GH,Facebook Ads
1982396,tenwords_1w_7.99_7free,FALSE,2020-07-31,US,Facebook Ads
2476546,tenwords_1w_9.99_offer,FALSE,2020-09-27,CA,Facebook Ads
2318425,tenwords_1w_7.99_7free,FALSE,2020-08-24,AU,Facebook Ads
1982396,tenwords_1w_7.99_7free,FALSE,2020-07-24,US,Facebook Ads
2577513,tenwords_1w_9.99_offer,FALSE,2020-09-25,Organic/Unknown,Organic/Unknown
2300777,tenwords_1w_9.99_offer,FALSE,2020-09-18,Organic/Unknown,Organic/Unknown
2586322,tenwords_1w_7.99_7free,FALSE,2020-09-27,CA,Facebook Ads
2218702,tenwords_1w_9.99_offer,FALSE,2020-08-08,TR,Facebook Ads
2459815,tenwords_1w_7.99_7free,FALSE,2020-09-12,US,Facebook Ads
2556454,tenwords_1w_9.99_offer,FALSE,2020-07-24,Organic/Unknown,Organic/Unknown
1982396,tenwords_1w_7.99_7free,FALSE,2020-07-17,US,Facebook Ads
2239922,tenwords_1w_9.99_offer,FALSE,2020-08-11,US,Facebook Ads
2041116,tenwords_1w_7.99_7free,FALSE,2020-07-15,UK,Facebook Ads
2167061,tenwords_1w_9.99_offer,FALSE,2020-08-27,US,Facebook Ads
2167061,tenwords_1w_9.99_offer,FALSE,2020-08-13,US,Facebook Ads
2566594,tenwords_1w_9.99_offer,FALSE,2020-09-24,US,Facebook Ads
2560839,tenwords_1w_7.99_7free,FALSE,2020-09-25,US,Facebook Ads
2509462,tenwords_1w_9.99_offer,FALSE,2020-09-30,HU,Facebook Ads
2509462,tenwords_1w_9.99_offer,FALSE,2020-09-16,HU,Facebook Ads
846315,tenwords_1w_9.99_offer,FALSE,2020-07-24,US,Facebook Ads
2287801,tenwords_lifetime_limited_49.99,FALSE,2020-08-21,Organic/Unknown,Organic/Unknown
2029692,tenwords_1w_9.99_offer,FALSE,2020-07-27,US,Facebook Ads
2445029,tenwords_1w_7.99_7free,FALSE,2020-09-10,MY,Facebook Ads
1270583,tenwords_1w_7.99_7free,FALSE,2020-09-23,AE,Facebook Ads
1980529,tenwords_1w_9.99_offer,FALSE,2020-07-02,MY,Facebook Ads
2525818,tenwords_1w_7.99_7free,FALSE,2020-09-18,US,Google Ads
461990,tenwords_1w_7.99_7free,FALSE,2020-09-04,US,Facebook Ads
2597972,tenwords_1w_9.99_offer,FALSE,2020-09-28,US,Google Ads
2080591,tenwords_1w_9.99_offer,FALSE,2020-09-28,US,Facebook Ads
2434966,tenwords_1w_9.99_offer,FALSE,2020-09-06,Organic/Unknown,Organic/Unknown
1270370,tenwords_1w_7.99_7free,FALSE,2020-09-27,Organic/Unknown,Organic/Unknown
2169900,tenwords_1w_7.99_7free,FALSE,2020-07-31,KZ,Facebook Ads
2089763,tenwords_lifetime_limited_49.99,FALSE,2020-07-21,FR,Facebook Ads
2480106,tenwords_1w_7.99_7free,FALSE,2020-09-14,ID,Google Ads
